ID,lemma,domain,pos,tagcount,source,status,comment,variant,project,owner,error_comment,verb_aspect
145640,"grupa eliminacyjna",11,2,0,1,0,"##K: og. ##D: w rozgrywkach sportowych - grupa drużyn, spośród której zostanie wyłoniona drużyna, która zagra w finale tych rozgrywek. <##nDD>",1,1,Marta.Dobrowolska,NULL,0
145710,"produkt gotowy",18,2,0,1,0,"ekon. element produkcji, którego proces produkcji został zakończony przez przesiębiorstwo, element ten jest gotowy do sprzedaży. <##s> <##nDD> ",1,1,Natalia.Podbielska,NULL,0
145718,"podeszły wiek",25,2,0,1,0,"##K: książk. ##D: starość, ostatni okres życia człowieka. [##P: ] {##L: } <##nDD>",1,1,Marta.Dobrowolska,NULL,0
145791,"dobro materialne",18,2,0,1,0,"##K: og. ##D: produkt materialny, który ma zaspokoić potrzeby człowieka - posiadacza. [##P: Pochłonięci gromadzeniem dóbr materialnych ludzie często zapominają o tym, co stanowi wartość samą w sobie.] <##nDD>",1,1,Natalia.Podbielska,NULL,0
145799,"finansowy majątek obrotowy",18,2,0,1,0,"ekon. inwestycje krótkoterminowe, czyli takie, których realizacja nie przekracza 12 miesięcy. <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
145800,"środki pieniężne",18,2,0,1,0,"##K: książk. ##D: towar uznany w wyniku ogólnej zgody jako środek wymiany gospodarczej, w którym są wyrażone ceny i wartości wszystkich innych towarów. <##nDD>",1,1,Natalia.Podbielska,NULL,0
145987,"zobowiązanie długoterminowe",18,2,0,1,0,"##K: specj. ##D: obowiązek przekazania komuś pewnych dóbr lub usług w terminie przekraczającym 1 rok. <##nDD>",1,1,Natalia.Podbielska,NULL,0
145988,"rezerwa na zobowiązania",18,2,0,1,0,"##K: specj. ##D: koszty, które można przewidzieć; dotyczą one danego roku obrachunkowego, ale jeszcze nie powstały, np. koszty świadczeń emerytalnych lub sytuacja. <##nDD>",1,1,Natalia.Podbielska,NULL,0
145996,"polityka monetarna",18,2,0,1,0,"ekon. zarządzanie podażą pieniądza. <##s> <##nDD> ",1,1,Natalia.Podbielska,NULL,0
146070,"rzeczywistość społeczna",26,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
146225,"opancerzony transporter rozpoznawczy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0",1,2,Marek.Maziarz,NULL,0
146266,"pieskie życie",9,2,0,1,0,"##K: pot. ##D: niedola, nieszczęśliwe, trudne życie, kłopotliwe koleje losu. [##P: Lata pieskiego życia mam już na szczęście za sobą - teraz mam dobrą pracę, kochającego męża i piękny dom.] {##L: } <##nDD>",1,2,Agnieszka.Dziob,NULL,0
146267,"pieski los",9,2,0,1,0,"##K: pot. ##D: niedola, nieszczęśliwe, trudne życie, kłopotliwe koleje losu. [##P: Kiedyś miał wszystko, ale odkąd jego firma zbankrutowała, pozostał mu pieski los i spłacanie długów.] <##nDD>",1,2,Agnieszka.Dziob,NULL,0
146268,"sobaczy los",9,2,0,1,0,"##K: posp. ##D: o życiu, losie - takie, które nie są nic warte. <##nDD>",1,2,Agnieszka.Dziob,NULL,0
146269,"sobacze życie",9,2,0,1,0,"##K: posp. ##D: o życiu, losie - takie, które nie są nic warte. <##nDD>",1,2,Agnieszka.Dziob,NULL,0
146312,"energetyczna wartość pokarmów",4,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,1,Aleksandra.Pawlikowska,NULL,0
146454,"mąka orkiszowa",17,2,0,1,0,"##K: og. ##D: mąka uzyskiwana po zmieleniu zboża należący do rodziny wiechlinowatych. [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
367418,"ekspres ciśnieniowy",3,2,0,1,0,"ekspres, w którym kawa parzona jest parą wodną pod ciśnieniem <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
367419,"ekspres przelewowy",3,2,0,1,0,"##K: og. ##D: ekspres przelewowy to taki, w którym wrzątek dozowany jest do pojemnika z kawą mieloną i napar przesącza się przez filtr do dzbanka. <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146517,"lot kosmiczny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146518,"lot suborbitalny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146520,"lot orbitalny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146521,"orbitalny lot kosmiczny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146522,"załogowy lot kosmiczny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146523,"bezzałogowy lot kosmiczny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146524,"międzyplanetarny lot kosmiczny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146525,"lot międzygwiezdny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146526,"lot międzygwiazdowy",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146527,"lot międzygalaktyczny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
146532,"wytwór roślinny",14,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
146533,"wafel ryżowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
146565,"gatunek udomowiony",46,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353598,"statek handlowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> ",1,2,Marek.Maziarz,NULL,0
353601,"statek towarowy",3,2,0,1,0,"##K: og. ##D: statek handlowy przeznaczony do przewozu ładunków. {##L: http://pl.wikipedia.org/wiki/Statek_towarowy} <##s> <##nDD>",1,2,Marek.Maziarz,NULL,0
353606,"poszycie klepkowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353607,"poszycie stykowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353611,"poszycie drewniane",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353612,"poszycie laminatowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353613,"poszycie metalowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Marek.Maziarz,NULL,0
353614,"poszycie denne",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353615,"poszycie burtowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353623,"łaciński bezan",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353624,"żagiel rejowy",3,2,0,1,0,"##K: specj. ##D: prostokątny lub trapezowy żagiel rozpięty poniżej rei. [##W: W celu "zrzucenia" żagla rejowego luzowane są obydwa szoty, a następnie wybierane gejtawy, które podciągają rogi halsowe do rei.] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353625,"poszycie zakładkowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353628,"poszycie listewkowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353629,"poszycie słomkowe",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353630,"koszt transakcyjny",18,2,0,1,0,"##K: specj. ##D: koszt wynikający ze współdziałania wielu podmiotów gospodarczych. {##L: http://pl.wikipedia.org/wiki/Koszt_transakcyjny} <##nDD>",1,1,Natalia.Podbielska,NULL,0
353635,"klasyfikacja kosztów",18,2,0,1,0,"##K: specj. ##D: charakterystyka kosztów pod względem ewidencyjno-organizacyjnym. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353637,"układ funkcjonalny",18,2,0,1,0,"##K: specj. ##D: podział kosztów prowadzenia działalności gospodarczej według miejsc powstawania. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353675,"koszt poszukiwania informacji",18,2,0,1,0,"##K: specj. ##D: koszt badania rynku i planowania umów, czyli sprawdzenie czy dane dobro jest dostępne na rynku, kto oferuje najlepsze warunki itd. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353681,"koszt zarządzania i zawierania kontaktów",18,2,0,1,0,"##K: specj. ##D: koszt nawiązywania kontaktów z odbiorcami i sprawnego zarządzania tymi kontaktami.  <##nDD>",1,1,Natalia.Podbielska,NULL,0
353693,"jakość technologiczna",4,2,0,1,0,"##K: specj. ##D: wartość produktu odróżniająca go od innych podobnych produktów jeśli chodzi o technologię, np. funkcjonalność, praktyczność, niezawodność, trwałość, bezpieczeństwo użytkowania. <##nDD>",2,1,Natalia.Podbielska,NULL,0
353707,"jakość rynkowa",4,2,0,1,0,"##K: specj. ##D: zbiór własności produktu dający mu przewagę na rynku; do własności handlowych produktu należą: ekskluzywność, estetyczność, prezentacja (marketing), koszt nabycia, satysfakcja klientów. [##P: Jakość rynkową diamentu określają dwie jakości: gemmologiczna i handlowa.] <##nDD> ",1,1,Natalia.Podbielska,NULL,0
353709,"zużycie materiałów i energii",2,2,0,1,0,"##K: specj. ##D: zużycie surowców, materiałów zapasowych, opakowań, paliwa, książek, czasopism, energii (elektrycznej, cieplnej, wodnej, sprężonego powietrza). <##nDD>",1,1,Natalia.Podbielska,NULL,0
353727,"ubezpieczenie emerytalne",18,2,0,1,0,"##K: specj. ##D: procent od wynagrodzenia brutto, który jest potrącany i kumulowany i na podstawie, którego w przyszłości będzie wypłaca pracownikowi emerytura. <##nDD> ",1,1,Natalia.Podbielska,NULL,0
353729,"ubezpieczenie chorobowe",18,2,0,1,0,"##K: specj. ##D: koszt finansowego zabezpieczenia pracownika na wypadek choroby. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353734,"system emerytalny",18,2,0,1,0,"##K: specj. ##D: rozwiązania instytucjonalne definiujące sposoby akumulacji kapitału i późniejszej jego dystrybucji w formie comiesięcznej emerytury. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353736,"system kapitałowy",18,2,0,1,0,"##K: specj. ##D: system emerytalny państwa, w którym każdy pracownik przez cały czas swojej aktywności zawodowej odkłada składki, lokowane na oprocentowanych rachunkach bankowych dając kapitał, którym pracownik po przejściu na emeryturę może dysponować. <##nDD> ",1,1,Natalia.Podbielska,NULL,0
353740,"koszt inwestycyjny",18,2,0,1,0,"##K: specj. ##D: koszt powstały w wyniku stworzenia, rozszerzenia lub modernizacji środków trwałych. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353741,"koszt działalności operacyjnej",18,2,0,1,0,"##K: specj. ##D: koszt związany bezpośrednio z  działalnością przedsiębiorstwa. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353742,"koszt działalności finansowej",18,2,0,1,0,"##K: specj. ##D: koszt uzyskania przez przedsiębiorstwo przychodów finansowych. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353743,"koszt działalności inwestycyjnej",18,2,0,1,0,"##K: specj. ##D: koszt powstały w wyniku stworzenia, rozszerzenia lub modernizacji środków trwałych. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353744,"koszt prosty",18,2,0,1,0,"##K: specj. ##D: koszt zawierający jeden rodzaj kosztów. <##nDD> ",1,1,Natalia.Podbielska,NULL,0
353745,"koszt złożony",18,2,0,1,0,"##K: specj. ##D: koszt obejmujący kilka rodzajów kosztów. <##nDD> ",1,1,Natalia.Podbielska,NULL,0
353746,"rachunek kosztów",18,2,0,1,0,"##K: specj. ##D: w rachunkowości zarządczej jest to ogół działań zmierzających do odzwierciedlenia procesów zachodzących w przedsiębiorstwie (np. zaopatrzenia, produkcji i zbytu produktów), poprzez ujęcie, zgrupowanie i interpretację w określonych przekrojach kosztów. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353747,"koszt działalności produkcyjnej",18,2,0,1,0,"##K: specj. ##D: koszt bezpośrednio związany z produkcją, np. zużycie materiałów bezpośrednich, wynagrodzenie pracowników bezpośrednio produkcyjnych, obróbkę obcą, koszt przygotowania nowej produkcji. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353748,"koszt działalności handlowej",18,2,0,1,0,"##K: specj. ##D: koszt związany z nabywaniem towarów w celu ich dalszego odsprzedania.  <##nDD>",1,1,Natalia.Podbielska,NULL,0
353749,"koszt działalności usługowej",18,2,0,1,0,"##K: specj. ##D: koszt związany z działalnością usługową, czyli zaspokajaniem potrzeb ludzkich bez tworzenia nowego dobra, np. koszt zatrudnienia kierowcy lub koszt paliwa w przypadku firmy transportowej. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353750,"koszt działalności podstawowej",18,2,0,1,0,"##K: specj. ##D: koszt związany z podstawową działalnością danego przedsiębiorstwa. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353760,"koszt zapewnienia jakości",18,2,0,1,0,"##K: specj. ##D: koszt mający na celu maksymalizację pewności, iż produkowany towar posiada wymaganą jakość. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353761,"koszt oceny jakości",18,2,0,1,0,"##K: specj. ##D: koszty mające na celu kontrolę stopnia zbieżności jakości wymaganej danego towaru z jakością uzyskaną. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353769,"podatek od gier",18,2,0,1,0,"##K: specj. ##D: podatek obciążający podmioty prowadzące działalność w zakresie gier losowych i zakładów wzajemnych. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353780,"mieć na językach",30,1,0,1,0,"brak danych <##nDD> <##VLC: CZ>",1,2,Justyna.Ławniczak,NULL,2
353786,"koszt zakupu",18,2,0,1,0,"##K: specj. ##D: koszt związany bezpośrednio z zakupem materiałów jak np. koszty załadunku i wyładunku, przewozu, ubezpieczenia w trakcie przewozu. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353788,"koszt działalności pomocniczej",18,2,0,1,0,"##K: specj. ##D: koszty wydziałów: remontowego, transportowego, kotłowni oraz jednostek bytowych i socjalnych: stołówki, hotelu robotniczego, domu wczasowego. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353789,"rachunek kosztów zmiennych",18,2,0,1,0,"##K: specj. ##D: klasyfikacja kosztów według kryterium zmienności w zależności od zmian wielkości produkcji. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353792,"akcja gotówkowa",18,2,0,1,0,"##K: specj. ##D: akcja pokryta w formie pieniężnej. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353794,"akcja założycielska",18,2,0,1,0,"##K: specj. ##D: może być wydawana w celu wynagrodzenia usług świadczonych przez założycieli biura spółki. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353798,"organ spółki",18,2,0,1,0,"##K: specj. ##D: jedna z form zarządzania spółką w zależności od tego, jakiego rodzaju jest to spółka. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353882,"nisko urodzony",42,4,0,1,0,"należący do niższej warstwy społecznej, np. chłopów <##nDD> ##A1: 0 ##A2: 0",1,2,Marek.Maziarz,NULL,0
353890,"przebieg życia",25,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Marek.Maziarz,NULL,0
353937,"instrument pochodny o symetrycznym podziale ryzyka",18,2,0,1,0,"##K: specj. ##D: instrument pochodny, w którym ryzyko jest równomiernie rozłożone pomiędzy dwie strony: jedna strona zyskuje, dokładnie taką samą kwotę, jaką druga traci, np. forward, futures, swapy. <##nDD>",1,1,Natalia.Podbielska,NULL,0
353938,"instrument pochodny o niesymetrycznym podziale ryzyka",18,2,0,1,0,"##K: specj. ##D: instrument pochodny, w którym podział ryzyka pomiędzy stronami jest nierównomierny, a co za tym idzie strony mają inne prawa i obowiązki; przykładami instrumntów pochodnych o niesymetrycznym podziale ryzyka są: opcje, warranty, obligacje zmienne. <##nDD>",1,1,Natalia.Podbielska,NULL,0
354007,"instrument obrotu giełdowego",18,2,0,1,0,"##K: specj. ##D: instrumenty notowane na rynku giełdowym, standaryzowane, np. futures, wystandaryzowane opcje. <##nDD>",1,1,Natalia.Podbielska,NULL,0
354009,"instrument obrotu pozagiełdowego",18,2,0,1,0,"##K: specj. ##D: instrument zawierany bezpośrednio pomiędzy dwoma podmiotami na rynku pozagiełdowym; instrument niestandaryzowany, np. forward, FRA (forward rate agreement), opcje egzotyczne, SWAP. <##nDD>",1,1,Natalia.Podbielska,NULL,0
354025,"indeksowy kontrakt future",18,2,0,1,0,"##K: specj. ##D: instrument future, który oparty jest na wybranym indeksie rynku. <##nDD>",1,1,Natalia.Podbielska,NULL,0
354034,"wyrazić zgodę",39,1,0,1,0,"brak danych <##nDD> <##VLC: AK>",1,2,Justyna.Ławniczak,NULL,1
354068,"opcja call",18,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Opcja_kupna} <##nDD>",1,1,Natalia.Podbielska,NULL,0
354072,"opcja put",18,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Opcja_sprzeda%C5%BCy} <##nDD>",1,1,Natalia.Podbielska,NULL,0
354093,"swap walutowy",18,2,0,1,0,"##K: specj. ##D: umowa, w której dwie strony postanawiają wymienić między sobą określone kwoty wraz z należnymi odsetkami w różnych walutach na określony czas. [##W: W wyniku zawarcia swapu walutowego następuje wymiana kapitału w jednej walucie na jego równowartość w drugiej walucie przy zastosowaniu kursu zbliżonego do bieżącego kursu rynkowego.] {##L: http://pl.wikipedia.org/wiki/Swap_walutowy} <##nDD> ",1,1,Natalia.Podbielska,NULL,0
354097,"strategia opcyjna",18,2,0,1,0,"ekon. strategie stosowane przez inwestorów giełdowych mające na celu osiągnięcie zysku przy określonych przewidywaniach co do zachowana się ceny instrumentu finansowego. <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354270,"kapitał samofinansowania",18,2,0,1,0,"ekon. powstaje z osiągniętego zysku zatrzymanego w jednostce bądź innych źródeł charakterystycznych dla danej działalności. <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354271,"kapitał podstawowy",18,2,0,1,0,"ekon. pierwotnym wkładem właścicieli wniesionym przy założeniu spółki. <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354287,"kapitał z aktualizacji wyceny",18,2,0,1,0,"ekon. kapitał z aktualizacji wyceny obejmuje: różnice między wartością netto środków trwałych przed i po aktualizacji, kapitał ten pomniejszają różnice z aktualizacji wyceny rozchodowanych środków trwałych np. sprzedanych, wniesionych jako aport do innej <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354360,"pamięć przenośna",3,2,0,1,0,"##K: specj. ##D: mobilny nośnik danych o budowie opartej na złączu USB i technologii flash memory. <##nDD>",1,2,Maciej.Piasecki,NULL,0
354362,"pamięć USB",3,2,0,1,0,"##K: pot. ##D: pamięć przenośna oparta na złączu USB i technologii flash memory. <##nDD>",1,2,Maciej.Piasecki,NULL,0
354363,"karta pamięci",3,2,0,1,0,"##K: specj. ##D: rodzaj nośnika danych opartego na pamięci typu flash w postaci małej plastikowej karty. <##nDD>",2,2,Maciej.Piasecki,NULL,0
354649,"ekonomia finansowa",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomia_finansowa} <##nDD>",1,1,Natalia.Podbielska,NULL,0
354389,"sprzęt komputerowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Marek.Maziarz,NULL,0
354421,"bezrobocie chroniczne",23,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Bezrobocie_chroniczne} <##nDD> ##A1: 0",1,1,Natalia.Podbielska,NULL,0
354428,"na wysokim poziomie",42,4,0,1,0,"##K: . ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Agnieszka.Dziob,NULL,0
354429,"na najwyższym poziomie",42,4,0,1,0,"##K: . ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Agnieszka.Dziob,NULL,0
354430,"na niskim poziomie",42,4,0,1,0,"##K: . ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Agnieszka.Dziob,NULL,0
354431,"na najniższym poziomie",42,4,0,1,0,"##K: . ##D: . [##P: ] {##L: } <##s> <##nDD>",1,2,Agnieszka.Dziob,NULL,0
354432,"na wysokim poziomie",42,4,0,1,0,"np. obsługa <##nDD> ##A1: {zaufanie; użyteczność} + s [Nauczanie w tej szkole odbywa się na wysokim poziomie, dlatego chcę tam posłać swoje dzieci.] ##A2: {radość; użyteczność, szczęście} + s [Firma organizuje imprezy na wysokim poziomie: oferuje świetny catering, uprzejmą obsługę i zapewnia dobry zespół muzyczny.]",2,2,Agnieszka.Dziob,NULL,0
354434,"na niskim poziomie",42,4,0,1,0,"np. obsługa <##nDD> ##A1: {smutek, złość; krzywda, błąd} - s [Nie przyjdę tu więcej przez obsługę, która znajduje się na niskim poziomie!]",2,2,Agnieszka.Dziob,NULL,0
354436,"elektroniczna maszyna licząca",3,2,0,1,0,"##K: daw. ##D: określenie komputera stosowane w II poł. XX wieku. <##nDD>",1,3,Marek.Maziarz,NULL,0
354437,"na najniższym poziomie",42,4,0,1,0,"np. obsługa  <##nDD> ##A1: {smutek, złość; krzywda, błąd} - m [Podają tam pysze jedzenie, ale obsługa jest na najniższym poziomie.] ",2,2,Agnieszka.Dziob,NULL,0
354452,"zmienna wewnętrzna",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Marek.Maziarz,NULL,0
354453,"stan układu",6,2,0,1,2,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Stan_uk%C5%82adu} <##nDD>",1,3,Marek.Maziarz,"To etykietka synsetu sztucznego - dlaczego ma link do Wikipedii?",0
354522,"czarna strefa",18,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,1,Natalia.Podbielska,NULL,0
354539,"kolor skóry",4,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Agnieszka.Dziob,NULL,0
354580,"ekonomia społeczna",6,2,0,1,0,"##K: specj. ##D: dział ekonomii zajmujący się zasadami i prawidłowościami podziału tej części dochodu narodowego, która przypada ludności. <##nDD>",1,1,Natalia.Podbielska,NULL,0
354583,"międzynarodowe stosunki gospodarcze",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Mi%C4%99dzynarodowe_stosunki_gospodarcze} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354585,"rynek nieruchomości",18,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Rynek_nieruchomo%C5%9Bci} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354652,"ekonomia menedżerska",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomia_mened%C5%BCerska} <##nDD>",1,1,Natalia.Podbielska,NULL,0
354685,"ekonomika informacji",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomika_informacji} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354687,"ekonomika miast",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomika_miast} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354689,"ekonomika pracy",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomika_pracy} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354690,"ekonomika przedsiębiorstw",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomika_przedsi%C4%99biorstw} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354691,"ekonomika transportu",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomika_transportu} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354692,"ekonomika wojskowa",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomika_wojskowa} <##nDD> ",1,1,Natalia.Podbielska,NULL,0
354696,"ekonomika zdrowia",6,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Ekonomika_zdrowia} <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
354697,"kapitał naturalny",18,2,0,1,0,"ekon. tworzony przez zasoby naturalne, czyli ziemię i wszystko co znajduje się na jej powierzchni oraz we wnętrzu, jest użyteczne dla człowieka, ale nie jest wynikiem jego pracy. <##s> <##nDD>",1,1,Natalia.Podbielska,NULL,0
